,country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num,total_bill,tip,sex,smoker,day,time,size,fips,unemp
1683,Zambia,Africa,1967.0,47.768,3900000.0,1777.0773179999999,ZMB,894.0,,,,,,,,31061,3.1
1684,Zambia,Africa,1972.0,50.107,4506497.0,1773.498265,ZMB,894.0,,,,,,,,31063,3.0
1685,Zambia,Africa,1977.0,51.386,5216550.0,1588.688299,ZMB,894.0,,,,,,,,31065,2.9
1686,Zambia,Africa,1982.0,51.821000000000005,6100407.0,1408.678565,ZMB,894.0,,,,,,,,31067,3.5
1687,Zambia,Africa,1987.0,50.821000000000005,7272406.0,1213.315116,ZMB,894.0,,,,,,,,31069,3.4
1688,Zambia,Africa,1992.0,46.1,8381163.0,1210.884633,ZMB,894.0,,,,,,,,31071,2.8
1689,Zambia,Africa,1997.0,40.238,9417789.0,1071.353818,ZMB,894.0,,,,,,,,31073,2.7
1690,Zambia,Africa,2002.0,39.193000000000005,10595811.0,1071.6139380000002,ZMB,894.0,,,,,,,,31075,2.4
1691,Zambia,Africa,2007.0,42.38399999999999,11746035.0,1271.211593,ZMB,894.0,,,,,,,,31077,3.3
1692,Zimbabwe,Africa,1952.0,48.451,3080907.0,406.8841148,ZWE,716.0,,,,,,,,31079,3.8
1693,Zimbabwe,Africa,1957.0,50.468999999999994,3646340.0,518.7642681,ZWE,716.0,,,,,,,,31081,2.9
1694,Zimbabwe,Africa,1962.0,52.358000000000004,4277736.0,527.2721818,ZWE,716.0,,,,,,,,31083,2.6
1695,Zimbabwe,Africa,1967.0,53.995,4995432.0,569.7950712,ZWE,716.0,,,,,,,,31085,2.5
1696,Zimbabwe,Africa,1972.0,55.635,5861135.0,799.3621757999999,ZWE,716.0,,,,,,,,31087,3.8
1697,Zimbabwe,Africa,1977.0,57.674,6642107.0,685.5876821,ZWE,716.0,,,,,,,,31089,2.6
1698,Zimbabwe,Africa,1982.0,60.363,7636524.0,788.8550411,ZWE,716.0,,,,,,,,31091,3.8
1699,Zimbabwe,Africa,1987.0,62.351000000000006,9216418.0,706.1573059,ZWE,716.0,,,,,,,,31093,3.5
1700,Zimbabwe,Africa,1992.0,60.376999999999995,10704340.0,693.4207856,ZWE,716.0,,,,,,,,31095,2.5
1701,Zimbabwe,Africa,1997.0,46.809,11404948.0,792.4499602999999,ZWE,716.0,,,,,,,,31097,3.3
1702,Zimbabwe,Africa,2002.0,39.989000000000004,11926563.0,672.0386227000001,ZWE,716.0,,,,,,,,31099,2.5
1703,Zimbabwe,Africa,2007.0,43.486999999999995,12311143.0,469.70929810000007,ZWE,716.0,,,,,,,,31101,3.1
1704,,,,,,,,,,,,,,,,31103,2.1
1705,,,,,,,,,,,,,,,,31105,4.3
1706,,,,,,,,,,,,,,,,31107,3.2
1707,,,,,,,,,,,,,,,,31109,2.9
1708,,,,,,,,,,,,,,,,31111,3.2
1709,,,,,,,,,,,,,,,,31113,2.9
1710,,,,,,,,,,,,,,,,31115,3.6
1711,,,,,,,,,,,,,,,,31117,2.4
1712,,,,,,,,,,,,,,,,31119,2.9
1713,,,,,,,,,,,,,,,,31121,3.8
1714,,,,,,,,,,,,,,,,31123,3.4
1715,,,,,,,,,,,,,,,,31125,2.8
1716,,,,,,,,,,,,,,,,31127,3.8
1717,,,,,,,,,,,,,,,,31129,3.1
1718,,,,,,,,,,,,,,,,31131,3.5
1719,,,,,,,,,,,,,,,,31133,2.4
1720,,,,,,,,,,,,,,,,31135,2.3
1721,,,,,,,,,,,,,,,,31137,2.6
1722,,,,,,,,,,,,,,,,31139,2.8
1723,,,,,,,,,,,,,,,,31141,3.7
1724,,,,,,,,,,,,,,,,31143,2.8
1725,,,,,,,,,,,,,,,,31145,3.0
1726,,,,,,,,,,,,,,,,31147,3.4
1727,,,,,,,,,,,,,,,,31149,2.7
1728,,,,,,,,,,,,,,,,31151,3.2
1729,,,,,,,,,,,,,,,,31153,3.0
1730,,,,,,,,,,,,,,,,31155,3.2
1731,,,,,,,,,,,,,,,,31157,3.6
1732,,,,,,,,,,,,,,,,31159,3.0
1733,,,,,,,,,,,,,,,,31161,3.0
1734,,,,,,,,,,,,,,,,31163,3.3
1735,,,,,,,,,,,,,,,,31165,2.8
1736,,,,,,,,,,,,,,,,31167,2.7
1737,,,,,,,,,,,,,,,,31169,2.6
1738,,,,,,,,,,,,,,,,31171,3.4
1739,,,,,,,,,,,,,,,,31173,5.0
1740,,,,,,,,,,,,,,,,31175,3.0
1741,,,,,,,,,,,,,,,,31177,3.3
1742,,,,,,,,,,,,,,,,31179,2.8
1743,,,,,,,,,,,,,,,,31181,3.3
1744,,,,,,,,,,,,,,,,31183,2.3
1745,,,,,,,,,,,,,,,,31185,2.8
1746,,,,,,,,,,,,,,,,32001,5.4
1747,,,,,,,,,,,,,,,,32003,5.8
1748,,,,,,,,,,,,,,,,32005,5.6
1749,,,,,,,,,,,,,,,,32007,4.5
1750,,,,,,,,,,,,,,,,32009,4.5
1751,,,,,,,,,,,,,,,,32011,4.6
1752,,,,,,,,,,,,,,,,32013,5.4
1753,,,,,,,,,,,,,,,,32015,6.2
1754,,,,,,,,,,,,,,,,32017,5.1
1755,,,,,,,,,,,,,,,,32019,7.4
1756,,,,,,,,,,,,,,,,32021,6.6
1757,,,,,,,,,,,,,,,,32023,7.3
1758,,,,,,,,,,,,,,,,32027,5.9
1759,,,,,,,,,,,,,,,,32029,6.3
1760,,,,,,,,,,,,,,,,32031,5.0
1761,,,,,,,,,,,,,,,,32033,4.6
1762,,,,,,,,,,,,,,,,32510,6.1
1763,,,,,,,,,,,,,,,,33001,2.8
1764,,,,,,,,,,,,,,,,33003,3.0
1765,,,,,,,,,,,,,,,,33005,2.7
1766,,,,,,,,,,,,,,,,33007,3.9
1767,,,,,,,,,,,,,,,,33009,2.4
1768,,,,,,,,,,,,,,,,33011,3.0
1769,,,,,,,,,,,,,,,,33013,2.5
1770,,,,,,,,,,,,,,,,33015,3.0
1771,,,,,,,,,,,,,,,,33017,2.5
1772,,,,,,,,,,,,,,,,33019,2.4
1773,,,,,,,,,,,,,,,,34001,7.4
1774,,,,,,,,,,,,,,,,34003,4.2
1775,,,,,,,,,,,,,,,,34005,4.4
1776,,,,,,,,,,,,,,,,34007,5.5
1777,,,,,,,,,,,,,,,,34009,9.8
1778,,,,,,,,,,,,,,,,34011,7.5
1779,,,,,,,,,,,,,,,,34013,6.0
1780,,,,,,,,,,,,,,,,34015,5.1
1781,,,,,,,,,,,,,,,,34017,4.7
1782,,,,,,,,,,,,,,,,34019,3.8
1783,,,,,,,,,,,,,,,,34021,4.3
1784,,,,,,,,,,,,,,,,34023,4.4
1785,,,,,,,,,,,,,,,,34025,4.4
1786,,,,,,,,,,,,,,,,34027,3.9
1787,,,,,,,,,,,,,,,,34029,5.2
1788,,,,,,,,,,,,,,,,34031,6.1
1789,,,,,,,,,,,,,,,,34033,6.3
1790,,,,,,,,,,,,,,,,34035,4.1
1791,,,,,,,,,,,,,,,,34037,4.7
1792,,,,,,,,,,,,,,,,34039,5.2
1793,,,,,,,,,,,,,,,,34041,4.6
1794,,,,,,,,,,,,,,,,35001,5.8
1795,,,,,,,,,,,,,,,,35003,8.2
1796,,,,,,,,,,,,,,,,35005,6.8
1797,,,,,,,,,,,,,,,,35006,8.3
1798,,,,,,,,,,,,,,,,35007,6.1
1799,,,,,,,,,,,,,,,,35009,5.1
1800,,,,,,,,,,,,,,,,35011,4.9
1801,,,,,,,,,,,,,,,,35013,7.2
1802,,,,,,,,,,,,,,,,35015,6.6
1803,,,,,,,,,,,,,,,,35017,6.6
1804,,,,,,,,,,,,,,,,35019,6.5
1805,,,,,,,,,,,,,,,,35021,7.2
1806,,,,,,,,,,,,,,,,35023,5.7
1807,,,,,,,,,,,,,,,,35025,9.5
1808,,,,,,,,,,,,,,,,35027,6.0
1809,,,,,,,,,,,,,,,,35028,4.2
1810,,,,,,,,,,,,,,,,35029,14.7
1811,,,,,,,,,,,,,,,,35031,9.5
1812,,,,,,,,,,,,,,,,35033,8.8
1813,,,,,,,,,,,,,,,,35035,6.0
1814,,,,,,,,,,,,,,,,35037,6.9
1815,,,,,,,,,,,,,,,,35039,7.5
1816,,,,,,,,,,,,,,,,35041,5.7
1817,,,,,,,,,,,,,,,,35043,6.7
1818,,,,,,,,,,,,,,,,35045,8.9
1819,,,,,,,,,,,,,,,,35047,7.7
1820,,,,,,,,,,,,,,,,35049,5.4
1821,,,,,,,,,,,,,,,,35051,8.5
1822,,,,,,,,,,,,,,,,35053,7.5
1823,,,,,,,,,,,,,,,,35055,8.5
1824,,,,,,,,,,,,,,,,35057,9.1
1825,,,,,,,,,,,,,,,,35059,4.1
1826,,,,,,,,,,,,,,,,35061,7.2
1827,,,,,,,,,,,,,,,,36001,4.0
1828,,,,,,,,,,,,,,,,36003,6.2
1829,,,,,,,,,,,,,,,,36005,7.1
1830,,,,,,,,,,,,,,,,36007,5.4
1831,,,,,,,,,,,,,,,,36009,5.9
1832,,,,,,,,,,,,,,,,36011,5.0
1833,,,,,,,,,,,,,,,,36013,5.8
1834,,,,,,,,,,,,,,,,36015,5.7
1835,,,,,,,,,,,,,,,,36017,5.0
1836,,,,,,,,,,,,,,,,36019,5.3
1837,,,,,,,,,,,,,,,,36021,3.7
1838,,,,,,,,,,,,,,,,36023,5.7
1839,,,,,,,,,,,,,,,,36025,5.5
1840,,,,,,,,,,,,,,,,36027,4.2
1841,,,,,,,,,,,,,,,,36029,4.9
1842,,,,,,,,,,,,,,,,36031,5.3
1843,,,,,,,,,,,,,,,,36033,5.6
1844,,,,,,,,,,,,,,,,36035,5.7
1845,,,,,,,,,,,,,,,,36037,4.6
1846,,,,,,,,,,,,,,,,36039,5.0
1847,,,,,,,,,,,,,,,,36041,6.5
1848,,,,,,,,,,,,,,,,36043,5.5
1849,,,,,,,,,,,,,,,,36045,6.2
1850,,,,,,,,,,,,,,,,36047,5.3
1851,,,,,,,,,,,,,,,,36049,6.7
1852,,,,,,,,,,,,,,,,36051,4.9
1853,,,,,,,,,,,,,,,,36053,5.2
1854,,,,,,,,,,,,,,,,36055,4.7
1855,,,,,,,,,,,,,,,,36057,5.7
1856,,,,,,,,,,,,,,,,36059,3.9
1857,,,,,,,,,,,,,,,,36061,4.5
1858,,,,,,,,,,,,,,,,36063,5.8
1859,,,,,,,,,,,,,,,,36065,4.8
1860,,,,,,,,,,,,,,,,36067,4.5
1861,,,,,,,,,,,,,,,,36069,4.3
1862,,,,,,,,,,,,,,,,36071,4.3
1863,,,,,,,,,,,,,,,,36073,5.7
1864,,,,,,,,,,,,,,,,36075,6.4
1865,,,,,,,,,,,,,,,,36077,4.9
1866,,,,,,,,,,,,,,,,36079,4.0
1867,,,,,,,,,,,,,,,,36081,4.5
1868,,,,,,,,,,,,,,,,36083,4.3
1869,,,,,,,,,,,,,,,,36085,5.2
1870,,,,,,,,,,,,,,,,36087,4.2
1871,,,,,,,,,,,,,,,,36089,6.6
1872,,,,,,,,,,,,,,,,36091,3.8
1873,,,,,,,,,,,,,,,,36093,4.3
1874,,,,,,,,,,,,,,,,36095,5.4
1875,,,,,,,,,,,,,,,,36097,6.0
1876,,,,,,,,,,,,,,,,36099,4.7
1877,,,,,,,,,,,,,,,,36101,5.8
1878,,,,,,,,,,,,,,,,36103,4.3
1879,,,,,,,,,,,,,,,,36105,4.8
1880,,,,,,,,,,,,,,,,36107,5.1
1881,,,,,,,,,,,,,,,,36109,4.1
1882,,,,,,,,,,,,,,,,36111,4.4
1883,,,,,,,,,,,,,,,,36113,5.2
1884,,,,,,,,,,,,,,,,36115,4.6
1885,,,,,,,,,,,,,,,,36117,4.9
1886,,,,,,,,,,,,,,,,36119,4.2
1887,,,,,,,,,,,,,,,,36121,5.3
1888,,,,,,,,,,,,,,,,36123,4.4
1889,,,,,,,,,,,,,,,,37001,4.7
1890,,,,,,,,,,,,,,,,37003,4.3
1891,,,,,,,,,,,,,,,,37005,5.6
1892,,,,,,,,,,,,,,,,37007,5.8
1893,,,,,,,,,,,,,,,,37009,4.8
1894,,,,,,,,,,,,,,,,37011,5.0
1895,,,,,,,,,,,,,,,,37013,5.7
1896,,,,,,,,,,,,,,,,37015,6.7
1897,,,,,,,,,,,,,,,,37017,6.9
1898,,,,,,,,,,,,,,,,37019,6.3
1899,,,,,,,,,,,,,,,,37021,3.8
1900,,,,,,,,,,,,,,,,37023,4.9
1901,,,,,,,,,,,,,,,,37025,4.5
1902,,,,,,,,,,,,,,,,37027,5.2
1903,,,,,,,,,,,,,,,,37029,5.2
1904,,,,,,,,,,,,,,,,37031,5.2
1905,,,,,,,,,,,,,,,,37033,5.4
1906,,,,,,,,,,,,,,,,37035,4.7
1907,,,,,,,,,,,,,,,,37037,4.2
1908,,,,,,,,,,,,,,,,37039,5.6
1909,,,,,,,,,,,,,,,,37041,6.4
1910,,,,,,,,,,,,,,,,37043,5.4
1911,,,,,,,,,,,,,,,,37045,5.5
1912,,,,,,,,,,,,,,,,37047,6.4
1913,,,,,,,,,,,,,,,,37049,5.3
1914,,,,,,,,,,,,,,,,37051,6.3
1915,,,,,,,,,,,,,,,,37053,5.2
1916,,,,,,,,,,,,,,,,37055,6.7
1917,,,,,,,,,,,,,,,,37057,4.8
1918,,,,,,,,,,,,,,,,37059,4.5
1919,,,,,,,,,,,,,,,,37061,5.4
1920,,,,,,,,,,,,,,,,37063,4.5
1921,,,,,,,,,,,,,,,,37065,8.6
1922,,,,,,,,,,,,,,,,37067,4.9
1923,,,,,,,,,,,,,,,,37069,5.1
1924,,,,,,,,,,,,,,,,37071,5.3
1925,,,,,,,,,,,,,,,,37073,5.2
1926,,,,,,,,,,,,,,,,37075,8.8
1927,,,,,,,,,,,,,,,,37077,4.3
1928,,,,,,,,,,,,,,,,37079,5.2
1929,,,,,,,,,,,,,,,,37081,5.2
1930,,,,,,,,,,,,,,,,37083,8.0
1931,,,,,,,,,,,,,,,,37085,5.7
1932,,,,,,,,,,,,,,,,37087,4.6
1933,,,,,,,,,,,,,,,,37089,4.2
1934,,,,,,,,,,,,,,,,37091,6.5
1935,,,,,,,,,,,,,,,,37093,6.5
1936,,,,,,,,,,,,,,,,37095,9.4
1937,,,,,,,,,,,,,,,,37097,4.8
1938,,,,,,,,,,,,,,,,37099,5.4
1939,,,,,,,,,,,,,,,,37101,4.6
1940,,,,,,,,,,,,,,,,37103,5.3
1941,,,,,,,,,,,,,,,,37105,5.9
1942,,,,,,,,,,,,,,,,37107,5.9
1943,,,,,,,,,,,,,,,,37109,4.6
1944,,,,,,,,,,,,,,,,37111,4.8
1945,,,,,,,,,,,,,,,,37113,5.4
1946,,,,,,,,,,,,,,,,37115,4.9
1947,,,,,,,,,,,,,,,,37117,6.7
1948,,,,,,,,,,,,,,,,37119,4.7
1949,,,,,,,,,,,,,,,,37121,6.1
1950,,,,,,,,,,,,,,,,37123,5.2
1951,,,,,,,,,,,,,,,,37125,5.0
1952,,,,,,,,,,,,,,,,37127,6.6
1953,,,,,,,,,,,,,,,,37129,4.7
1954,,,,,,,,,,,,,,,,37131,7.3
1955,,,,,,,,,,,,,,,,37133,5.5
1956,,,,,,,,,,,,,,,,37135,4.3
1957,,,,,,,,,,,,,,,,37137,5.3
1958,,,,,,,,,,,,,,,,37139,6.3
1959,,,,,,,,,,,,,,,,37141,5.3
1960,,,,,,,,,,,,,,,,37143,6.4
1961,,,,,,,,,,,,,,,,37145,5.5
1962,,,,,,,,,,,,,,,,37147,5.5
1963,,,,,,,,,,,,,,,,37149,4.7
1964,,,,,,,,,,,,,,,,37151,4.9
1965,,,,,,,,,,,,,,,,37153,7.0
1966,,,,,,,,,,,,,,,,37155,7.9
1967,,,,,,,,,,,,,,,,37157,5.6
1968,,,,,,,,,,,,,,,,37159,5.5
1969,,,,,,,,,,,,,,,,37161,6.7
1970,,,,,,,,,,,,,,,,37163,5.4
1971,,,,,,,,,,,,,,,,37165,9.2
1972,,,,,,,,,,,,,,,,37167,4.6
1973,,,,,,,,,,,,,,,,37169,4.8
1974,,,,,,,,,,,,,,,,37171,4.8
1975,,,,,,,,,,,,,,,,37173,6.1
1976,,,,,,,,,,,,,,,,37175,4.9
1977,,,,,,,,,,,,,,,,37177,8.4
1978,,,,,,,,,,,,,,,,37179,4.3
1979,,,,,,,,,,,,,,,,37181,7.2
1980,,,,,,,,,,,,,,,,37183,4.2
1981,,,,,,,,,,,,,,,,37185,7.3
1982,,,,,,,,,,,,,,,,37187,7.4
1983,,,,,,,,,,,,,,,,37189,4.5
1984,,,,,,,,,,,,,,,,37191,5.8
1985,,,,,,,,,,,,,,,,37193,4.8
1986,,,,,,,,,,,,,,,,37195,8.1
1987,,,,,,,,,,,,,,,,37197,4.4
1988,,,,,,,,,,,,,,,,37199,5.2
1989,,,,,,,,,,,,,,,,38001,2.7
1990,,,,,,,,,,,,,,,,38003,3.3
1991,,,,,,,,,,,,,,,,38005,4.1
1992,,,,,,,,,,,,,,,,38007,3.2
1993,,,,,,,,,,,,,,,,38009,4.8
1994,,,,,,,,,,,,,,,,38011,2.2
1995,,,,,,,,,,,,,,,,38013,4.9
1996,,,,,,,,,,,,,,,,38015,2.6
1997,,,,,,,,,,,,,,,,38017,2.3
1998,,,,,,,,,,,,,,,,38019,2.7
1999,,,,,,,,,,,,,,,,38021,2.0
2000,,,,,,,,,,,,,,,,38023,2.7
2001,,,,,,,,,,,,,,,,38025,3.1
2002,,,,,,,,,,,,,,,,38027,4.5
2003,,,,,,,,,,,,,,,,38029,4.5
2004,,,,,,,,,,,,,,,,38031,3.1
2005,,,,,,,,,,,,,,,,38033,2.8
2006,,,,,,,,,,,,,,,,38035,2.4
2007,,,,,,,,,,,,,,,,38037,3.2
2008,,,,,,,,,,,,,,,,38039,3.0
2009,,,,,,,,,,,,,,,,38041,3.1
2010,,,,,,,,,,,,,,,,38043,3.9
2011,,,,,,,,,,,,,,,,38045,2.5
2012,,,,,,,,,,,,,,,,38047,3.5
2013,,,,,,,,,,,,,,,,38049,5.1
2014,,,,,,,,,,,,,,,,38051,3.2
2015,,,,,,,,,,,,,,,,38053,3.8
2016,,,,,,,,,,,,,,,,38055,3.6
2017,,,,,,,,,,,,,,,,38057,4.6
2018,,,,,,,,,,,,,,,,38059,3.3
2019,,,,,,,,,,,,,,,,38061,3.1
2020,,,,,,,,,,,,,,,,38063,3.5
2021,,,,,,,,,,,,,,,,38065,5.4
2022,,,,,,,,,,,,,,,,38067,5.1
2023,,,,,,,,,,,,,,,,38069,4.1
2024,,,,,,,,,,,,,,,,38071,2.9
2025,,,,,,,,,,,,,,,,38073,2.3
2026,,,,,,,,,,,,,,,,38075,4.1
2027,,,,,,,,,,,,,,,,38077,2.8
2028,,,,,,,,,,,,,,,,38079,11.0
2029,,,,,,,,,,,,,,,,38081,2.0
2030,,,,,,,,,,,,,,,,38083,5.8
2031,,,,,,,,,,,,,,,,38085,4.4
2032,,,,,,,,,,,,,,,,38087,2.5
2033,,,,,,,,,,,,,,,,38089,4.0
2034,,,,,,,,,,,,,,,,38091,2.2
2035,,,,,,,,,,,,,,,,38093,2.5
2036,,,,,,,,,,,,,,,,38095,2.3
2037,,,,,,,,,,,,,,,,38097,2.9
2038,,,,,,,,,,,,,,,,38099,3.9
2039,,,,,,,,,,,,,,,,38101,4.2
2040,,,,,,,,,,,,,,,,38103,4.0
2041,,,,,,,,,,,,,,,,38105,4.4
2042,,,,,,,,,,,,,,,,39001,7.5
2043,,,,,,,,,,,,,,,,39003,5.0
2044,,,,,,,,,,,,,,,,39005,5.0
2045,,,,,,,,,,,,,,,,39007,6.0
2046,,,,,,,,,,,,,,,,39009,6.2
2047,,,,,,,,,,,,,,,,39011,3.7
2048,,,,,,,,,,,,,,,,39013,7.4
2049,,,,,,,,,,,,,,,,39015,5.7
2050,,,,,,,,,,,,,,,,39017,4.4
2051,,,,,,,,,,,,,,,,39019,6.8
2052,,,,,,,,,,,,,,,,39021,4.5
2053,,,,,,,,,,,,,,,,39023,5.2
2054,,,,,,,,,,,,,,,,39025,4.4
2055,,,,,,,,,,,,,,,,39027,5.8
2056,,,,,,,,,,,,,,,,39029,6.6
2057,,,,,,,,,,,,,,,,39031,7.0
2058,,,,,,,,,,,,,,,,39033,6.0
2059,,,,,,,,,,,,,,,,39035,5.4
2060,,,,,,,,,,,,,,,,39037,4.1
2061,,,,,,,,,,,,,,,,39039,4.8
2062,,,,,,,,,,,,,,,,39041,3.5
2063,,,,,,,,,,,,,,,,39043,5.5
2064,,,,,,,,,,,,,,,,39045,4.2
2065,,,,,,,,,,,,,,,,39047,4.4
2066,,,,,,,,,,,,,,,,39049,4.0
2067,,,,,,,,,,,,,,,,39051,4.6
2068,,,,,,,,,,,,,,,,39053,6.7
2069,,,,,,,,,,,,,,,,39055,4.4
2070,,,,,,,,,,,,,,,,39057,4.3
2071,,,,,,,,,,,,,,,,39059,7.0
2072,,,,,,,,,,,,,,,,39061,4.3
2073,,,,,,,,,,,,,,,,39063,3.6
2074,,,,,,,,,,,,,,,,39065,5.0
2075,,,,,,,,,,,,,,,,39067,7.5
2076,,,,,,,,,,,,,,,,39069,5.3
2077,,,,,,,,,,,,,,,,39071,6.3
2078,,,,,,,,,,,,,,,,39073,5.4
2079,,,,,,,,,,,,,,,,39075,3.5
2080,,,,,,,,,,,,,,,,39077,6.5
2081,,,,,,,,,,,,,,,,39079,7.8
2082,,,,,,,,,,,,,,,,39081,8.3
2083,,,,,,,,,,,,,,,,39083,4.5
2084,,,,,,,,,,,,,,,,39085,4.8
2085,,,,,,,,,,,,,,,,39087,6.4
2086,,,,,,,,,,,,,,,,39089,4.3
2087,,,,,,,,,,,,,,,,39091,4.2
2088,,,,,,,,,,,,,,,,39093,5.9
2089,,,,,,,,,,,,,,,,39095,5.1
2090,,,,,,,,,,,,,,,,39097,3.8
2091,,,,,,,,,,,,,,,,39099,6.3
2092,,,,,,,,,,,,,,,,39101,5.0
2093,,,,,,,,,,,,,,,,39103,4.3
2094,,,,,,,,,,,,,,,,39105,8.3
2095,,,,,,,,,,,,,,,,39107,3.2
2096,,,,,,,,,,,,,,,,39109,4.3
2097,,,,,,,,,,,,,,,,39111,11.1
2098,,,,,,,,,,,,,,,,39113,4.8
2099,,,,,,,,,,,,,,,,39115,8.1
2100,,,,,,,,,,,,,,,,39117,4.9
2101,,,,,,,,,,,,,,,,39119,6.0
2102,,,,,,,,,,,,,,,,39121,8.6
2103,,,,,,,,,,,,,,,,39123,6.4
2104,,,,,,,,,,,,,,,,39125,4.6
2105,,,,,,,,,,,,,,,,39127,6.2
2106,,,,,,,,,,,,,,,,39129,4.7
2107,,,,,,,,,,,,,,,,39131,7.4
2108,,,,,,,,,,,,,,,,39133,5.0
2109,,,,,,,,,,,,,,,,39135,4.7
2110,,,,,,,,,,,,,,,,39137,3.6
2111,,,,,,,,,,,,,,,,39139,5.5
2112,,,,,,,,,,,,,,,,39141,5.5
2113,,,,,,,,,,,,,,,,39143,4.7
2114,,,,,,,,,,,,,,,,39145,7.6
2115,,,,,,,,,,,,,,,,39147,4.8
2116,,,,,,,,,,,,,,,,39149,4.1
2117,,,,,,,,,,,,,,,,39151,5.4
2118,,,,,,,,,,,,,,,,39153,5.0
2119,,,,,,,,,,,,,,,,39155,6.7
2120,,,,,,,,,,,,,,,,39157,5.7
2121,,,,,,,,,,,,,,,,39159,3.8
2122,,,,,,,,,,,,,,,,39161,4.0
2123,,,,,,,,,,,,,,,,39163,7.0
2124,,,,,,,,,,,,,,,,39165,4.1
2125,,,,,,,,,,,,,,,,39167,6.9
2126,,,,,,,,,,,,,,,,39169,3.9
2127,,,,,,,,,,,,,,,,39171,4.4
2128,,,,,,,,,,,,,,,,39173,4.1
2129,,,,,,,,,,,,,,,,39175,3.7
2130,,,,,,,,,,,,,,,,40001,6.0
2131,,,,,,,,,,,,,,,,40003,3.4
2132,,,,,,,,,,,,,,,,40005,6.7
2133,,,,,,,,,,,,,,,,40007,3.2
2134,,,,,,,,,,,,,,,,40009,7.5
2135,,,,,,,,,,,,,,,,40011,3.8
2136,,,,,,,,,,,,,,,,40013,4.4
2137,,,,,,,,,,,,,,,,40015,5.4
2138,,,,,,,,,,,,,,,,40017,4.0
2139,,,,,,,,,,,,,,,,40019,5.2
2140,,,,,,,,,,,,,,,,40021,5.6
2141,,,,,,,,,,,,,,,,40023,7.8
2142,,,,,,,,,,,,,,,,40025,2.5
2143,,,,,,,,,,,,,,,,40027,3.9
2144,,,,,,,,,,,,,,,,40029,7.5
2145,,,,,,,,,,,,,,,,40031,4.7
2146,,,,,,,,,,,,,,,,40033,4.9
2147,,,,,,,,,,,,,,,,40035,4.9
2148,,,,,,,,,,,,,,,,40037,5.9
2149,,,,,,,,,,,,,,,,40039,4.7
2150,,,,,,,,,,,,,,,,40041,5.0
2151,,,,,,,,,,,,,,,,40043,4.1
2152,,,,,,,,,,,,,,,,40045,3.9
2153,,,,,,,,,,,,,,,,40047,4.3
2154,,,,,,,,,,,,,,,,40049,5.4
2155,,,,,,,,,,,,,,,,40051,5.0
2156,,,,,,,,,,,,,,,,40053,3.3
2157,,,,,,,,,,,,,,,,40055,7.5
2158,,,,,,,,,,,,,,,,40057,3.9
2159,,,,,,,,,,,,,,,,40059,3.9
2160,,,,,,,,,,,,,,,,40061,8.4
2161,,,,,,,,,,,,,,,,40063,7.5
2162,,,,,,,,,,,,,,,,40065,4.5
2163,,,,,,,,,,,,,,,,40067,7.2
2164,,,,,,,,,,,,,,,,40069,5.9
2165,,,,,,,,,,,,,,,,40071,6.4
2166,,,,,,,,,,,,,,,,40073,3.4
2167,,,,,,,,,,,,,,,,40075,5.4
2168,,,,,,,,,,,,,,,,40077,8.8
2169,,,,,,,,,,,,,,,,40079,7.0
2170,,,,,,,,,,,,,,,,40081,5.3
2171,,,,,,,,,,,,,,,,40083,4.1
2172,,,,,,,,,,,,,,,,40085,3.2
2173,,,,,,,,,,,,,,,,40087,4.2
2174,,,,,,,,,,,,,,,,40089,7.2
2175,,,,,,,,,,,,,,,,40091,9.0
2176,,,,,,,,,,,,,,,,40093,4.2
2177,,,,,,,,,,,,,,,,40095,5.1
2178,,,,,,,,,,,,,,,,40097,5.2
2179,,,,,,,,,,,,,,,,40099,4.5
2180,,,,,,,,,,,,,,,,40101,5.5
2181,,,,,,,,,,,,,,,,40103,3.7
2182,,,,,,,,,,,,,,,,40105,6.2
2183,,,,,,,,,,,,,,,,40107,6.2
2184,,,,,,,,,,,,,,,,40109,4.3
2185,,,,,,,,,,,,,,,,40111,7.2
2186,,,,,,,,,,,,,,,,40113,5.8
2187,,,,,,,,,,,,,,,,40115,5.1
2188,,,,,,,,,,,,,,,,40117,6.7
2189,,,,,,,,,,,,,,,,40119,3.8
2190,,,,,,,,,,,,,,,,40121,6.3
2191,,,,,,,,,,,,,,,,40123,4.1
2192,,,,,,,,,,,,,,,,40125,4.7
2193,,,,,,,,,,,,,,,,40127,7.6
2194,,,,,,,,,,,,,,,,40129,5.2
2195,,,,,,,,,,,,,,,,40131,5.1
2196,,,,,,,,,,,,,,,,40133,7.1
2197,,,,,,,,,,,,,,,,40135,6.3
2198,,,,,,,,,,,,,,,,40137,9.7
2199,,,,,,,,,,,,,,,,40139,3.5
2200,,,,,,,,,,,,,,,,40141,4.5
2201,,,,,,,,,,,,,,,,40143,4.7
2202,,,,,,,,,,,,,,,,40145,4.8
2203,,,,,,,,,,,,,,,,40147,4.9
2204,,,,,,,,,,,,,,,,40149,7.2
2205,,,,,,,,,,,,,,,,40151,3.3
2206,,,,,,,,,,,,,,,,40153,6.3
2207,,,,,,,,,,,,,,,,41001,6.4
2208,,,,,,,,,,,,,,,,41003,3.9
2209,,,,,,,,,,,,,,,,41005,4.4
